num_samples,code_dim,global_mean,global_std,global_rms,sample_norm_mean,sample_norm_std,dim_mean_abs,dim_var_mean,dim_var_std,dim_var_cv,cov_offdiag_ratio,effective_rank,rel_path,family,scheme,seed,encoder,decoder,adapter,best_nmse,final_test_nmse,complete
100000,512,0.0017112017376348376,0.4821740984916687,0.48217713832855225,10.787809371948242,1.6311005353927612,0.11221224814653397,0.19995492696762085,0.029861437156796455,0.14934083819389343,2.3828282356262207,75.00254821777344,fixed_q_rank16/seed796_transnet_transnet,encoder,fixed_q_rank16,796,transnet,transnet,,-21.994,-21.994,True
100000,512,-0.0001464189845137298,0.9897794723510742,0.9897794723510742,22.345352172851562,1.507596731185913,0.008509475737810135,0.9795411229133606,0.5539384484291077,0.5655081272125244,1.349139928817749,137.55958557128906,fixed_q_rank16_code_reg/seed1024_transnet_transnet,encoder,fixed_q_rank16_code_reg,1024,transnet,transnet,,-22.321,-22.321,True
100000,512,0.00014456249482464045,0.990859866142273,0.9908599257469177,22.376258850097656,1.4093800783157349,0.006710176356136799,0.9817256927490234,0.5553470253944397,0.5656844973564148,1.393213152885437,131.8867645263672,fixed_q_rank16_code_reg/seed2026_transnet_transnet,encoder,fixed_q_rank16_code_reg,2026,transnet,transnet,,-22.186,-22.186,True
100000,512,0.0003839591518044472,0.9909460544586182,0.9909461140632629,22.38811492919922,1.2422045469284058,0.007520369719713926,0.9818645715713501,0.5553396344184875,0.5655969977378845,1.3105753660202026,142.74093627929688,fixed_q_rank16_code_reg/seed3407_transnet_transnet,encoder,fixed_q_rank16_code_reg,3407,transnet,transnet,,-22.741,-22.741,True
100000,512,-0.0007089815917424858,0.9909417629241943,0.9909420609474182,22.385334014892578,1.2897318601608276,0.008504696190357208,0.9818375110626221,0.5550892949104309,0.5653576254844666,1.3471590280532837,137.83885192871094,fixed_q_rank16_code_reg/seed42_transnet_transnet,encoder,fixed_q_rank16_code_reg,42,transnet,transnet,,-22.146,-22.146,True
100000,512,0.00033828869345597923,0.9907451272010803,0.9907452464103699,22.376693725585938,1.3603403568267822,0.009888309985399246,0.9814106225967407,0.5550397634506226,0.5655530691146851,1.3416670560836792,138.542724609375,fixed_q_rank16_code_reg/seed796_transnet_transnet,encoder,fixed_q_rank16_code_reg,796,transnet,transnet,,-22.132,-22.132,True
100000,512,0.0005512711359187961,0.12663450837135315,0.12663571536540985,2.8133068084716797,0.5441020131111145,0.0013832375407218933,0.01602492295205593,0.059894662350416183,3.7375943660736084,0.29241499304771423,31.50880241394043,fixed_q_rank16_pca/seed1024_transnet_transnet,encoder,fixed_q_rank16_pca,1024,transnet,transnet,,-13.093,-12.953,True
100000,512,-0.0002564699971117079,0.13382205367088318,0.13382229208946228,2.976597309112549,0.555852472782135,0.00114560651127249,0.017900977283716202,0.06639891117811203,3.7092337608337402,0.2928902804851532,31.951459884643555,fixed_q_rank16_pca/seed2026_transnet_transnet,encoder,fixed_q_rank16_pca,2026,transnet,transnet,,-12.944,-12.85,True
100000,512,8.564101153751835e-05,0.1892378330230713,0.18923784792423248,4.200667858123779,0.8304216861724854,0.0019365970510989428,0.03578648716211319,0.13401037454605103,3.744719982147217,0.2900658845901489,31.436567306518555,fixed_q_rank16_pca/seed3407_transnet_transnet,encoder,fixed_q_rank16_pca,3407,transnet,transnet,,-13.121,-12.972,True
100000,512,-8.521421113982797e-05,0.30868926644325256,0.30868926644325256,6.815940856933594,1.5267460346221924,0.0025886953808367252,0.09524716436862946,0.3593388795852661,3.7726988792419434,0.30077436566352844,30.822612762451172,fixed_q_rank16_pca/seed42_transnet_transnet,encoder,fixed_q_rank16_pca,42,transnet,transnet,,-13.086,-12.874,True
100000,512,0.0005888358573429286,0.37147682905197144,0.37147730588912964,8.124383926391602,2.155928373336792,0.004078779369592667,0.13793276250362396,0.5420163869857788,3.9295694828033447,0.2874557077884674,28.764190673828125,fixed_q_rank16_pca/seed796_transnet_transnet,encoder,fixed_q_rank16_pca,796,transnet,transnet,,-13.123,-12.909,True
